"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39304","Creating a new facility in desktop app","","Wed Oct 15 00:47:36 UTC 2025","broken","Wed Oct 15 00:48:15 UTC 2025","","","",""
