"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39630","Creating a new facility in desktop app","","Wed Oct 01 00:54:39 UTC 2025","broken","Wed Oct 01 00:55:18 UTC 2025","","","",""
