"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43975","Creating a new facility in desktop app","","Fri Jan 09 00:55:38 UTC 2026","broken","Fri Jan 09 00:56:22 UTC 2026","","","",""
