"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44303","Creating a new facility in desktop app","","Thu Jan 15 00:53:29 UTC 2026","broken","Thu Jan 15 00:54:13 UTC 2026","","","",""
