"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","123345","Creating a new facility in desktop app","","Fri Dec 06 00:45:30 GMT 2024","passed","Fri Dec 06 00:47:34 GMT 2024","","","",""
