"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","123313","Creating a new facility in desktop app","","Mon Jan 27 00:42:41 GMT 2025","passed","Mon Jan 27 00:44:45 GMT 2025","","","",""
