"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","123795","Creating a new facility in desktop app","","Fri Jan 10 00:43:22 GMT 2025","passed","Fri Jan 10 00:45:26 GMT 2025","","","",""
