"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39139","Creating a new facility in desktop app","","Wed Sep 17 00:44:50 UTC 2025","broken","Wed Sep 17 00:45:30 UTC 2025","","","",""
