"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45948","Creating a new facility in desktop app","","Thu May 07 01:51:22 UTC 2026","broken","Thu May 07 01:52:08 UTC 2026","","","",""
