"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45322","Creating a new facility in desktop app","","Mon Mar 16 01:15:53 UTC 2026","broken","Mon Mar 16 01:16:38 UTC 2026","","","",""
