"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122605","Creating a new facility in desktop app","","Thu Jan 16 00:41:02 GMT 2025","passed","Thu Jan 16 00:43:05 GMT 2025","","","",""
