"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39022","Creating a new facility in desktop app","","Tue Sep 02 00:47:31 UTC 2025","broken","Tue Sep 02 00:48:10 UTC 2025","","","",""
