"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","123119","Creating a new facility in desktop app","","Sun Dec 22 00:46:08 GMT 2024","passed","Sun Dec 22 00:48:12 GMT 2024","","","",""
