"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39663","Creating a new facility in desktop app","","Sat Nov 08 00:46:09 UTC 2025","broken","Sat Nov 08 00:46:49 UTC 2025","","","",""
