"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38931","Creating a new facility in desktop app","","Fri Apr 11 00:46:30 GMT 2025","broken","Fri Apr 11 00:47:09 GMT 2025","","","",""
