"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125286","Creating a new facility in desktop app","","Fri Dec 13 00:46:39 GMT 2024","passed","Fri Dec 13 00:48:45 GMT 2024","","","",""
