"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44261","Creating a new facility in desktop app","","Thu Nov 27 00:49:55 UTC 2025","broken","Thu Nov 27 00:50:39 UTC 2025","","","",""
