"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39111","Creating a new facility in desktop app","","Wed Sep 10 00:44:54 UTC 2025","broken","Wed Sep 10 00:45:34 UTC 2025","","","",""
