"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122860","Creating a new facility in desktop app","","Mon Dec 16 00:48:52 GMT 2024","passed","Mon Dec 16 00:50:54 GMT 2024","","","",""
