"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39085","Creating a new facility in desktop app","","Fri Jun 13 00:51:31 GMT 2025","broken","Fri Jun 13 00:52:10 GMT 2025","","","",""
