"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44833","Creating a new facility in desktop app","","Sat Dec 27 00:52:27 UTC 2025","broken","Sat Dec 27 00:53:11 UTC 2025","","","",""
