"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125889","Creating a new facility in desktop app","","Sun Dec 01 00:55:14 GMT 2024","passed","Sun Dec 01 00:57:20 GMT 2024","","","",""
