"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39150","Creating a new facility in desktop app","","Mon Feb 17 00:44:35 GMT 2025","broken","Mon Feb 17 00:45:14 GMT 2025","","","",""
