"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125320","Creating a new facility in desktop app","","Thu Nov 28 00:45:01 GMT 2024","passed","Thu Nov 28 00:47:06 GMT 2024","","","",""
