"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39243","Creating a new facility in desktop app","","Sat Apr 12 00:45:10 GMT 2025","broken","Sat Apr 12 00:45:49 GMT 2025","","","",""
