"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44823","Creating a new facility in desktop app","","Thu Jan 29 01:04:01 UTC 2026","broken","Thu Jan 29 01:04:46 UTC 2026","","","",""
